Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2018","2018","index","283.98","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2019","2019","index","286.08","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2020","2020","index","289.86","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2016","2016","index","138.06","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2017","2017","index","239.53","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2018","2018","index","209.52","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2019","2019","index","218.86","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2020","2020","index","231.14","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","430","Okra","2016","2016","index","78.13","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","430","Okra","2017","2017","index","115.65","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","430","Okra","2018","2018","index","113.3","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","430","Okra","2019","2019","index","114.75","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","430","Okra","2020","2020","index","118.55","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2016","2016","index","93.18","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2017","2017","index","134.23","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2018","2018","index","151.46","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2019","2019","index","154.14","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2020","2020","index","138.4","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2016","2016","index","37.89","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2017","2017","index","149.1","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2018","2018","index","399.9","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2019","2019","index","420.57","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2020","2020","index","429.23","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2016","2016","index","114.19","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2017","2017","index","187.33","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2018","2018","index","185.92","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2019","2019","index","186.66","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2020","2020","index","188.6","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2016","2016","index","159.82","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2017","2017","index","97.78","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2018","2018","index","200.44","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2019","2019","index","212.21","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2020","2020","index","213.75","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","489","Plantains and others","2016","2016","index","125.36","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","489","Plantains and others","2017","2017","index","183.92","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","489","Plantains and others","2018","2018","index","232.27","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","489","Plantains and others","2019","2019","index","183.68","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","489","Plantains and others","2020","2020","index","196.27","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2016","2016","index","128.07","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2017","2017","index","152.32","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2018","2018","index","191.28","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2019","2019","index","197.21","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2020","2020","index","198.63","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2016","2016","index","102.6","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2017","2017","index","152.29","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2018","2018","index","205.21","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2019","2019","index","177.93","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2020","2020","index","144.12","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2016","2016","index","102.47","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2017","2017","index","98.99","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2018","2018","index","97.71","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2019","2019","index","98.75","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2020","2020","index","97.53","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2016","2016","index","108.99","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2017","2017","index","146.19","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2018","2018","index","117.48","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2019","2019","index","94.34","Fc","Calculated data"
"QI","Production Indices","91","Guyana","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2020","2020","index","146.5","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2016","2016","index","100.12","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2017","2017","index","97.37","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2018","2018","index","93.97","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2019","2019","index","94.63","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2020","2020","index","92.9","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","572","Avocados","2016","2016","index","99.72","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","572","Avocados","2017","2017","index","97.36","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","572","Avocados","2018","2018","index","93.91","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","572","Avocados","2019","2019","index","94.53","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","572","Avocados","2020","2020","index","92.9","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2016","2016","index","100.2","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2017","2017","index","99.45","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2018","2018","index","103.07","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2019","2019","index","120.73","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2020","2020","index","125.19","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2016","2016","index","101.97","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2017","2017","index","100.64","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2018","2018","index","107.37","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2019","2019","index","102.37","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2020","2020","index","106.93","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2016","2016","index","111.97","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2017","2017","index","132.94","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2018","2018","index","165.71","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2019","2019","index","165.59","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2020","2020","index","171.72","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2016","2016","index","104.14","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2017","2017","index","108.29","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2018","2018","index","112.77","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2019","2019","index","116.35","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2020","2020","index","110.41","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2016","2016","index","99.06","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2017","2017","index","98.19","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2018","2018","index","97.04","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2019","2019","index","96.11","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2020","2020","index","95.21","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","406","Garlic","2016","2016","index","101.24","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","406","Garlic","2017","2017","index","102.15","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","406","Garlic","2018","2018","index","100.84","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","406","Garlic","2019","2019","index","101.3","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","406","Garlic","2020","2020","index","100.91","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2016","2016","index","104.76","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2017","2017","index","103.41","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2018","2018","index","102.09","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2019","2019","index","100.81","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2020","2020","index","99.8","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","560","Grapes","2016","2016","index","98.53","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","560","Grapes","2017","2017","index","97.76","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","560","Grapes","2018","2018","index","96.51","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","560","Grapes","2019","2019","index","95.3","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","560","Grapes","2020","2020","index","93.97","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2016","2016","index","100.03","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2017","2017","index","98.74","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2018","2018","index","97.46","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2019","2019","index","98.16","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2020","2020","index","96.36","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2016","2016","index","98.53","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2017","2017","index","97.38","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2018","2018","index","95.51","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2019","2019","index","94.68","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2020","2020","index","93.47","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2016","2016","index","99.16","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2017","2017","index","98.24","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2018","2018","index","97.67","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2019","2019","index","96.93","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2020","2020","index","96.22","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2016","2016","index","99.36","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2017","2017","index","98.34","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2018","2018","index","97.55","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2019","2019","index","96.72","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2020","2020","index","95.92","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","402","Onions, shallots, green","2016","2016","index","111.66","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","402","Onions, shallots, green","2017","2017","index","150.1","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","402","Onions, shallots, green","2018","2018","index","149.3","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","402","Onions, shallots, green","2019","2019","index","147.42","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","402","Onions, shallots, green","2020","2020","index","152.6","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2016","2016","index","97.66","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2017","2017","index","96.39","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2018","2018","index","95.16","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2019","2019","index","94.9","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2020","2020","index","94.77","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2016","2016","index","99.6","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2017","2017","index","97.07","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2018","2018","index","96.35","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2019","2019","index","95.23","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2020","2020","index","94.21","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2016","2016","index","99.65","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2017","2017","index","97.85","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2018","2018","index","97.23","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2019","2019","index","96.5","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2020","2020","index","95.86","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","521","Pears","2016","2016","index","99.14","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","521","Pears","2017","2017","index","99.18","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","521","Pears","2018","2018","index","98.35","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","521","Pears","2019","2019","index","97.55","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","521","Pears","2020","2020","index","97.21","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2016","2016","index","98.8","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2017","2017","index","97.54","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2018","2018","index","112.88","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2019","2019","index","127.8","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2020","2020","index","126.11","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2016","2016","index","100.31","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2017","2017","index","100","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2018","2018","index","97.58","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2019","2019","index","96.76","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2020","2020","index","95.67","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2016","2016","index","99.32","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2017","2017","index","99.35","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2018","2018","index","97.89","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2019","2019","index","97.18","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2020","2020","index","96.5","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","544","Strawberries","2016","2016","index","103.91","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","544","Strawberries","2017","2017","index","102.56","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","544","Strawberries","2018","2018","index","129.66","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","544","Strawberries","2019","2019","index","129.11","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","544","Strawberries","2020","2020","index","133.89","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2016","2016","index","98.56","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2017","2017","index","97.44","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2018","2018","index","96.19","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2019","2019","index","95.08","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2020","2020","index","96.72","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2016","2016","index","102.42","Fc","Calculated data"
