Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2015","2015","index","101.16","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2016","2016","index","100","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2017","2017","index","101.16","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2018","2018","index","94.8","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2019","2019","index","93.76","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2020","2020","index","93.9","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2015","2015","index","103.01","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2016","2016","index","99.14","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2017","2017","index","99.99","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2018","2018","index","100.72","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2019","2019","index","99.94","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2020","2020","index","100.22","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2015","2015","index","103.64","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2016","2016","index","98.18","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2017","2017","index","98.18","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2018","2018","index","98.18","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2019","2019","index","98.18","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","569","Figs","2020","2020","index","98.18","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2015","2015","index","97.96","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2016","2016","index","102.1","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2017","2017","index","100","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2018","2018","index","100.02","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2019","2019","index","100.71","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2020","2020","index","100.24","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2015","2015","index","103.87","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2016","2016","index","97.88","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2017","2017","index","100","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2018","2018","index","101.3","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2019","2019","index","102.27","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2020","2020","index","101.19","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2015","2015","index","101.7","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2016","2016","index","105.86","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2017","2017","index","131.51","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2018","2018","index","86.63","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2019","2019","index","69.1","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2020","2020","index","116.36","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2015","2015","index","99.76","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2016","2016","index","100.48","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2017","2017","index","102.5","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2018","2018","index","105.48","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2019","2019","index","102.82","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","406","Garlic","2020","2020","index","103.63","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2015","2015","index","100.4","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2016","2016","index","100.74","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2017","2017","index","100.79","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2018","2018","index","99.15","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2019","2019","index","99.64","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2020","2020","index","100.15","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2015","2015","index","100.32","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2016","2016","index","101.48","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2017","2017","index","101.48","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2018","2018","index","98.39","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2019","2019","index","99.16","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","560","Grapes","2020","2020","index","100.13","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","497","Lemons and limes","2015","2015","index","92.09","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","497","Lemons and limes","2016","2016","index","128.45","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","497","Lemons and limes","2017","2017","index","136.55","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","497","Lemons and limes","2018","2018","index","107.38","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","497","Lemons and limes","2019","2019","index","87.49","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","497","Lemons and limes","2020","2020","index","124.15","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","372","Lettuce and chicory","2015","2015","index","103.03","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","372","Lettuce and chicory","2016","2016","index","98.65","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","372","Lettuce and chicory","2017","2017","index","100","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","372","Lettuce and chicory","2018","2018","index","100.56","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","372","Lettuce and chicory","2019","2019","index","99.74","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","372","Lettuce and chicory","2020","2020","index","100.1","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2015","2015","index","57.73","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2016","2016","index","78.96","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2017","2017","index","67.36","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2018","2018","index","87.09","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2019","2019","index","101.37","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2020","2020","index","77.21","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2015","2015","index","98.6","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2016","2016","index","102.42","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2017","2017","index","100","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2018","2018","index","100.34","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2019","2019","index","100.92","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2020","2020","index","100.42","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","402","Onions, shallots, green","2015","2015","index","100.25","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","402","Onions, shallots, green","2016","2016","index","100.79","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","402","Onions, shallots, green","2017","2017","index","102.12","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","402","Onions, shallots, green","2018","2018","index","100.88","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","402","Onions, shallots, green","2019","2019","index","101.54","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","402","Onions, shallots, green","2020","2020","index","102.19","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","490","Oranges","2015","2015","index","114.39","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","490","Oranges","2016","2016","index","73.77","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","490","Oranges","2017","2017","index","139.6","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","490","Oranges","2018","2018","index","100.99","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","490","Oranges","2019","2019","index","130.92","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","490","Oranges","2020","2020","index","143.14","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","600","Papayas","2015","2015","index","106.88","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","600","Papayas","2016","2016","index","97.35","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","600","Papayas","2017","2017","index","100","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","600","Papayas","2018","2018","index","101.41","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","600","Papayas","2019","2019","index","99.59","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","600","Papayas","2020","2020","index","100.33","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2015","2015","index","106.54","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2016","2016","index","95.39","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2017","2017","index","98.78","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2018","2018","index","96.15","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2019","2019","index","92.91","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2020","2020","index","95.94","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","521","Pears","2015","2015","index","97.88","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","521","Pears","2016","2016","index","101.55","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","521","Pears","2017","2017","index","100","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","521","Pears","2018","2018","index","99.81","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","521","Pears","2019","2019","index","100.45","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","521","Pears","2020","2020","index","100.09","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","417","Peas, green","2015","2015","index","83.38","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","417","Peas, green","2016","2016","index","100.89","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","417","Peas, green","2017","2017","index","61.51","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","417","Peas, green","2018","2018","index","147.89","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","417","Peas, green","2019","2019","index","119.5","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","417","Peas, green","2020","2020","index","212.99","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","574","Pineapples","2015","2015","index","149.87","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","574","Pineapples","2016","2016","index","66","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","574","Pineapples","2017","2017","index","94.01","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","574","Pineapples","2018","2018","index","85.05","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","574","Pineapples","2019","2019","index","26.36","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","574","Pineapples","2020","2020","index","59.18","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","489","Plantains and others","2015","2015","index","99","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","489","Plantains and others","2016","2016","index","89.45","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","489","Plantains and others","2017","2017","index","111.93","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","489","Plantains and others","2018","2018","index","95.54","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","489","Plantains and others","2019","2019","index","109.83","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","489","Plantains and others","2020","2020","index","105.85","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","536","Plums and sloes","2015","2015","index","100.01","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","536","Plums and sloes","2016","2016","index","100.26","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","536","Plums and sloes","2017","2017","index","100.47","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","536","Plums and sloes","2018","2018","index","99.18","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","536","Plums and sloes","2019","2019","index","99.38","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","536","Plums and sloes","2020","2020","index","99.6","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2015","2015","index","100.14","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2016","2016","index","102.5","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2017","2017","index","99.99","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2018","2018","index","100.88","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2019","2019","index","101.12","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2020","2020","index","100.66","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","544","Strawberries","2015","2015","index","85.81","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","544","Strawberries","2016","2016","index","104.04","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","544","Strawberries","2017","2017","index","100","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","544","Strawberries","2018","2018","index","96.64","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","544","Strawberries","2019","2019","index","100.21","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","544","Strawberries","2020","2020","index","98.97","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2015","2015","index","99.55","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2016","2016","index","100.71","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2017","2017","index","101.16","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2018","2018","index","100.81","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2019","2019","index","101.26","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2020","2020","index","101.72","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","388","Tomatoes","2015","2015","index","104.77","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","388","Tomatoes","2016","2016","index","85.14","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","388","Tomatoes","2017","2017","index","96.06","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","388","Tomatoes","2018","2018","index","48.88","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","388","Tomatoes","2019","2019","index","48.42","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","388","Tomatoes","2020","2020","index","58.91","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2015","2015","index","107.4","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2016","2016","index","94.77","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2017","2017","index","97.09","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2018","2018","index","99.76","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2019","2019","index","97.2","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2020","2020","index","98.02","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","420","Vegetables, leguminous nes","2015","2015","index","78.63","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","420","Vegetables, leguminous nes","2016","2016","index","94.66","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","420","Vegetables, leguminous nes","2017","2017","index","41.87","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","420","Vegetables, leguminous nes","2018","2018","index","72.69","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","420","Vegetables, leguminous nes","2019","2019","index","112.86","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","420","Vegetables, leguminous nes","2020","2020","index","134.3","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","567","Watermelons","2015","2015","index","100.3","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","567","Watermelons","2016","2016","index","101.95","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","567","Watermelons","2017","2017","index","100","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","567","Watermelons","2018","2018","index","100.75","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","567","Watermelons","2019","2019","index","100.9","Fc","Calculated data"
"QI","Production Indices","58","Ecuador","432","Gross Production Index Number (2014-2016 = 100)","567","Watermelons","2020","2020","index","100.55","Fc","Calculated data"
"QI","Production Indices","91","Guyana","432","Gross Production Index Number (2014-2016 = 100)","572","Avocados","2015","2015","index","57.02","Fc","Calculated data"
"QI","Production Indices","91","Guyana","432","Gross Production Index Number (2014-2016 = 100)","572","Avocados","2016","2016","index","171.45","Fc","Calculated data"
"QI","Production Indices","91","Guyana","432","Gross Production Index Number (2014-2016 = 100)","572","Avocados","2017","2017","index","728.18","Fc","Calculated data"
"QI","Production Indices","91","Guyana","432","Gross Production Index Number (2014-2016 = 100)","572","Avocados","2018","2018","index","1064.38","Fc","Calculated data"
"QI","Production Indices","91","Guyana","432","Gross Production Index Number (2014-2016 = 100)","572","Avocados","2019","2019","index","1142.11","Fc","Calculated data"
"QI","Production Indices","91","Guyana","432","Gross Production Index Number (2014-2016 = 100)","572","Avocados","2020","2020","index","944.13","Fc","Calculated data"
"QI","Production Indices","91","Guyana","432","Gross Production Index Number (2014-2016 = 100)","486","Bananas","2015","2015","index","90.52","Fc","Calculated data"
"QI","Production Indices","91","Guyana","432","Gross Production Index Number (2014-2016 = 100)","486","Bananas","2016","2016","index","118.97","Fc","Calculated data"
"QI","Production Indices","91","Guyana","432","Gross Production Index Number (2014-2016 = 100)","486","Bananas","2017","2017","index","119.18","Fc","Calculated data"
"QI","Production Indices","91","Guyana","432","Gross Production Index Number (2014-2016 = 100)","486","Bananas","2018","2018","index","128.38","Fc","Calculated data"
"QI","Production Indices","91","Guyana","432","Gross Production Index Number (2014-2016 = 100)","486","Bananas","2019","2019","index","130.92","Fc","Calculated data"
